ID,STATE,COUNTY,PAYAM,FACIL_NAME,FACIL_NAME2,LATITUDE,LONGITUDE,Q_CODE,HF_CODE,HF_TYPE,FUNCTIONAL Status,Source
792,Upper Nile,Renk,Geger (Gerger),WANTHAW PHCC,Wanthaw PHCC,12.262920,32.765220,71013,14,PHCC,,
767,Upper Nile,Renk,Jalhak,BANJANG PHCU,Banjang PHCU,11.360350,32.675670,71016,15,PHCU,,
764,Upper Nile,Renk,Jalhak,GELHAK PHCU,Gelhak PHCU,11.042280,32.694050,71058,15,PHCU,,
765,Upper Nile,Renk,Jalhak,MOLBUK PHCU,Molbuk PHCU,11.156480,32.679570,71011,15,PHCU,,
778,Upper Nile,Renk,,ABUKADHRA PHCU,Abukadhra PHCU,11.830290,32.800060,71078,15,PHCU,,
779,Upper Nile,Renk,,GUSFAMI PHCU,Gusfami PHCU,11.925670,32.873980,71046,15,PHCU,,
774,Upper Nile,Renk,,N.H INSURACE F PHCC,N.H Insurace F PHCC,11.742400,32.811750,71077,14,PHCC,,
776,Upper Nile,Renk,,N.H.I FUND PHCC,N.H.I Fund PHCC,11.748190,32.799850,71076,14,PHCC,,
777,Upper Nile,Renk,,RENK CIVIL HOSPITAL,Renk Civil Hospital,11.749040,32.800010,71010,13,County Hospital,,
775,Upper Nile,Renk,,RENK MILITARY HOSP.,Renk Military Hosp.,11.745940,32.815740,71075,96,Other,,
768,Upper Nile,Renk,,SHAMIDI PHCU,Shamidi PHCU,11.516280,32.970730,71003,15,PHCU,,
670,Upper Nile,Ulang,Doma,DOME P.H.C UNIT PHCU,Dome P.H.C Unit PHCU,8.880050,32.572270,71125,15,PHCU,,
680,Upper Nile,Ulang,Doma,RIANG P.H.CARE UNIT,Riang P.H.Care Unit,9.090840,32.746480,71124,15,PHCU,,
657,Upper Nile,Ulang,Ulang,ULANG PHCC,Ulang PHCC,8.655950,32.720400,71118,14,PHCC,,
666,Upper Nile,Ulang,Yomding,BIMBIM PHCU,Bimbim PHCU,8.780510,32.849860,71121,15,PHCU,,
658,Upper Nile,Ulang,Yomding,RUP BOARD PHCC,Rup Board PHCC,8.669140,32.791450,71119,14,PHCC,,
653,Upper Nile,Ulang,Yomding,YOMDING PHCU,Yomding PHCU,8.635620,32.838520,71120,15,PHCU,,
668,Upper Nile,Ulang,,DURA PHCU,Dura PHCU,8.794590,32.700970,71123,15,PHCU,,
649,Upper Nile,Ulang,,KUICH PHCU,Kuich PHCU,8.602990,32.906270,71122,15,PHCU,,
1077,Warrap,Gogrial East,,AGAIGAI PHCU,Agaigai PHCU,8.525350,28.543220,81078,15,PHCU,,
1070,Warrap,Gogrial East,,AJOGO PHCU,Ajogo PHCU,8.707150,28.425200,81080,15,PHCU,Functional,
1050,Warrap,Gogrial East,,ANGERUGER PHCU,Angeruger PHCU,8.371180,28.426300,81066,15,PHCU,Functional,
1067,Warrap,Gogrial East,,AWUT WUT PHCU,Awut Wut PHCU,8.593850,28.614320,81084,15,PHCU,Functional,
1076,Warrap,Gogrial East,,BILLIC PHCU,Billic PHCU,8.476770,28.480880,81077,15,PHCU,,
1073,Warrap,Gogrial East,,LIEFNHOM PHCC,Liefnhom PHCC,8.597590,28.472600,81085,14,PHCC,Functional,
1083,Warrap,Gogrial East,,LUONYAKER PHCC,Luonyaker PHCC,8.229630,28.389750,81068,14,PHCC,Functional,
1068,Warrap,Gogrial East,,MAJAK NYIUOM PHCU,Majak Nyiuom PHCU,8.725790,28.530700,81082,15,PHCU,Functional,
1075,Warrap,Gogrial East,,MALIAI PHCU,Maliai PHCU,8.393220,28.540960,81075,15,PHCU,Functional,
1069,Warrap,Gogrial East,,MANGOL PHCU,Mangol PHCU,8.830250,28.546060,81081,15,PHCU,,
1082,Warrap,Gogrial East,,MATIEL PHCU,Matiel PHCU,8.145110,28.228590,81067,15,PHCU,Functional,
1081,Warrap,Gogrial East,,MAWUT PHCU,Mawut PHCU,8.310940,28.359170,81070,15,PHCU,,
1071,Warrap,Gogrial East,,MAYOM CHOL PHCU,Mayom Chol PHCU,8.410540,28.405090,81079,15,PHCU,Functional,
1078,Warrap,Gogrial East,,MAYOM-BIONG PHCU,Mayom-Biong PHCU,8.234180,28.594030,81064,15,PHCU,Functional,
1072,Warrap,Gogrial East,,NYANY MAYENJUR PHCU,Nyany Mayenjur PHCU,8.740210,28.641440,81083,15,PHCU,,
1085,Warrap,Gogrial East,,PANACIER PHCU,Panacier PHCU,8.614120,28.355750,81074,15,PHCU,Functional,
1087,Warrap,Gogrial East,,PINYDIT PHCU,Pinydit PHCU,8.415570,28.344490,81072,15,PHCU,Functional,
1074,Warrap,Gogrial East,,RUOT PHCU,Ruot PHCU,8.407580,28.463140,81076,15,PHCU,Functional,
1086,Warrap,Gogrial East,,TARWENG PHCU,Tarweng PHCU,8.352560,28.354240,81073,15,PHCU,,
1084,Warrap,Gogrial East,,THONGHOC PHCU,Thonghoc PHCU,8.190110,28.461040,81069,15,PHCU,,
1080,Warrap,Gogrial East,,WUNAKOC PHCU,Wunakoc PHCU,8.266550,28.342950,81071,15,PHCU,Functional,
1079,Warrap,Gogrial East,,YIIKADOOR PHCU,Yiikadoor PHCU,8.247210,28.463530,81065,15,PHCU,Functional,
1041,Warrap,Gogrial West,,AGAAT DIT PHCU,Agaat Dit PHCU,8.781710,27.967080,81030,15,PHCU,,
1057,Warrap,Gogrial West,,AGET PHCU,Aget PHCU,8.246200,27.981300,81031,15,PHCU,Functional,
1056,Warrap,Gogrial West,,AJIEP PHCC,Ajiep PHCC,8.265550,28.089420,81038,14,PHCC,Functional,
1044,Warrap,Gogrial West,,AKON PHCC,Akon PHCC,8.884950,27.954730,81027,14,PHCC,Functional,
1048,Warrap,Gogrial West,,ALEK PHCC,Alek PHCC,8.663940,28.148560,81042,14,PHCC,Functional,
1061,Warrap,Gogrial West,,ANGUI PHCU,Angui PHCU,8.246200,27.981300,81036,15,PHCU,,
1065,Warrap,Gogrial West,,ANGUOTH PHCU,Anguoth PHCU,8.776750,28.200440,81048,15,PHCU,Functional,
1049,Warrap,Gogrial West,,ATUK KUEL PHCU,Atuk Kuel PHCU,8.644060,27.995940,81041,15,PHCU,Functional,
1047,Warrap,Gogrial West,,AYWANG PHCU,Aywang PHCU,8.384700,28.175840,81045,15,PHCU,,
1053,Warrap,Gogrial West,,GOGRIAL PHCC,Gogrial PHCC,8.526830,28.100140,81035,14,PHCC,Functional,
1051,Warrap,Gogrial West,,KEET PHCU,Keet PHCU,8.818480,28.070930,81050,15,PHCU,Functional,
1060,Warrap,Gogrial West,,KUAJOK PHCC,Kuajok PHCC,8.296580,27.982360,81034,14,PHCC,Functional,
1062,Warrap,Gogrial West,,MAGAT PHCU,Magat PHCU,8.104390,28.008180,81039,15,PHCU,Functional,
1054,Warrap,Gogrial West,,MALUIL AJAK PHCU,Maluil Ajak PHCU,8.528840,27.976120,81046,15,PHCU,Functional,
1052,Warrap,Gogrial West,,MANDENG PHCU,Mandeng PHCU,8.575930,27.965550,81044,15,PHCU,,
1040,Warrap,Gogrial West,,MAYEN PAJOK PHCU,Mayen Pajok PHCU,9.016530,27.923040,81026,15,PHCU,Functional,
1045,Warrap,Gogrial West,,MAYOM PHCU,Mayom PHCU,8.737090,28.199300,81043,15,PHCU,,
1042,Warrap,Gogrial West,,NYIETH PHCU,Nyieth PHCU,8.934790,27.824720,81029,15,PHCU,,
1064,Warrap,Gogrial West,,PAKOR PHCU,Pakor PHCU,8.934770,28.117810,81047,15,PHCU,Functional,
1066,Warrap,Gogrial West,,PANLIET PHCU,Panliet PHCU,8.842370,28.255390,81049,15,PHCU,Functional,
1043,Warrap,Gogrial West,,PEETH PHCU,Peeth PHCU,8.967180,28.011340,81028,15,PHCU,Functional,
1058,Warrap,Gogrial West,,POLICE PHCC,Police PHCC,8.298470,27.984990,81032,14,PHCC,,
1059,Warrap,Gogrial West,,PRISON PHCC,Prison PHCC,8.305540,27.973370,81033,14,PHCC,,
1063,Warrap,Gogrial West,,THURNYIOR PHCU,Thurnyior PHCU,8.144920,28.131950,81040,15,PHCU,Functional,
1055,Warrap,Gogrial West,,WARAP STATE HOSPITAL,Warap State Hospital,8.254460,27.983200,81037,12,State Hospital,,
1118,Warrap,Tonj East,,AKIAR PHCU,Akiar PHCU,7.652930,28.886200,81114,15,PHCU,,
1113,Warrap,Tonj East,,ANANATAK PHCU,Ananatak PHCU,7.732197,29.025414,81116,15,PHCU,Functional,
1111,Warrap,Tonj East,,KACUAT PHCU,Kacuat PHCU,7.946780,29.179350,81117,15,PHCU,Functional,
1122,Warrap,Tonj East,,KUELCUK PHCU,Kuelcuk PHCU,8.049480,29.307990,81118,15,PHCU,Functional,
1114,Warrap,Tonj East,,MAKUAC PHCU,Makuac PHCU,7.987470,29.476800,81119,15,PHCU,Functional,
1123,Warrap,Tonj East,,MAYEN PHCU,Mayen PHCU,7.838440,29.274080,81110,15,PHCU,,
1112,Warrap,Tonj East,,NGABAGOK PHCC,Ngabagok PHCC,7.845950,29.094910,81120,14,PHCC,Functional,
1119,Warrap,Tonj East,,PALAL PHCU,Palal PHCU,7.716860,28.940120,81115,15,PHCU,Functional,
1120,Warrap,Tonj East,,PALIANG PHCU,Paliang PHCU,7.977570,29.315420,81113,15,PHCU,Functional,
1121,Warrap,Tonj East,,ROMIC PHCC,Romic PHCC,7.973880,29.283740,81112,14,PHCC,,
1117,Warrap,Tonj East,,WUNCUEI PHCU,Wuncuei PHCU,8.016390,29.447620,81111,15,PHCU,Functional,
1124,Warrap,Tonj East,,WUNLIT PHCU,Wunlit PHCU,7.842170,29.231520,81109,15,PHCU,Functional,
1088,Warrap,Tonj North,,AKOP PHCC,Akop PHCC,8.358470,29.164670,81106,14,PHCC,Functional,
1104,Warrap,Tonj North,,AKURBIOK PHCU,Akurbiok PHCU,8.087520,28.458270,81088,15,PHCU,,
1091,Warrap,Tonj North,,ALABEK PHCC,Alabek PHCC,8.534580,28.927010,81097,14,PHCC,Functional,
1093,Warrap,Tonj North,,ALIEK PHCC,Aliek PHCC,8.395270,28.687300,81101,14,PHCC,Functional,
1095,Warrap,Tonj North,,APORLANG PHCU,Aporlang PHCU,8.145270,28.540360,81090,15,PHCU,Functional,
1089,Warrap,Tonj North,,ATHIENG-POOL PHCU,Athieng-Pool PHCU,8.349057,29.073364,81107,15,PHCU,,
1097,Warrap,Tonj North,,AWUL PHCU,Awul PHCU,8.188810,28.735990,81092,15,PHCU,Functional,
1101,Warrap,Tonj North,,KIRRIK PHCU,Kirrik PHCU,7.885460,28.816180,81095,15,PHCU,Functional,
1109,Warrap,Tonj North,,LURCHUK PHCU,Lurchuk PHCU,7.831180,28.447260,81104,15,PHCU,Functional,
1100,Warrap,Tonj North,,MADHIATH PHCU,Madhiath PHCU,7.930480,28.830200,81096,15,PHCU,,
1090,Warrap,Tonj North,,MAJAK LOU PHCU,Majak Lou PHCU,8.612080,28.843920,81098,15,PHCU,,
1103,Warrap,Tonj North,,MANLOOR PHCU,Manloor PHCU,7.976710,28.416110,81087,15,PHCU,,
1105,Warrap,Tonj North,,MARIAL ABOOK PHCU,Marial Abook PHCU,7.900313,28.442264,81089,15,PHCU,,
1107,Warrap,Tonj North,,MARIAL RURAL HOSPITAL,Marial Rural Hospital,8.042810,29.189860,81100,13,County Hospital,,
1099,Warrap,Tonj North,,PABUKCHAK PHCU,Pabukchak PHCU,7.836670,28.713860,81094,15,PHCU,,
1096,Warrap,Tonj North,,PAGAKDIT PHCU,Pagakdit PHCU,7.992540,28.497900,81091,15,PHCU,Functional,
1108,Warrap,Tonj North,,PAGOL PHCU,Pagol PHCU,7.699880,28.580200,81105,15,PHCU,Functional,
1102,Warrap,Tonj North,,PANKOT PHCU,Pankot PHCU,8.122323,28.393121,81086,15,PHCU,Functional,
1098,Warrap,Tonj North,,ROOMTIT PHCU,Roomtit PHCU,8.079580,28.535780,81102,15,PHCU,,
1092,Warrap,Tonj North,,ROORKOU PHCU,Roorkou PHCU,8.338410,28.741030,81093,15,PHCU,,
1110,Warrap,Tonj North,,RUALBET PHCU,Rualbet PHCU,8.117060,28.941490,81099,15,PHCU,Functional,
1106,Warrap,Tonj North,,ST. DANIEL COMBONI HOSPITAL,St. Daniel Comboni Hospital,8.033150,29.182710,81108,17,Specialized Hospital,,
1094,Warrap,Tonj North,,WARRAP PHCC,Warrap PHCC,8.089530,28.638080,81103,14,PHCC,Functional,
1132,Warrap,Tonj South,,AGUKA PHCU,Aguka PHCU,6.979930,28.716260,81054,15,PHCU,Functional,
1133,Warrap,Tonj South,,DON BOSCO PHCC,Don Bosco PHCC,7.271960,28.678880,81055,14,PHCC,Functional,
1125,Warrap,Tonj South,,JAK PHCU,Jak PHCU,7.666490,28.701490,81063,15,PHCU,Functional,
1116,Warrap,Tonj South,,KAL RUEL PHCU,Kal Ruel PHCU,7.277010,28.683640,81058,15,PHCU,,
1130,Warrap,Tonj South,,MABIOR-YAR PHCU,Mabior-Yar PHCU,7.481790,28.784370,81062,15,PHCU,Functional,
1131,Warrap,Tonj South,,MALUAL-MOK PHCU,Malual-Mok PHCU,7.399400,28.741020,81053,15,PHCU,Functional,
1134,Warrap,Tonj South,,MANYIEL-THONY PHCU,Manyiel-Thony PHCU,7.388180,28.978010,81061,15,PHCU,Functional,
1127,Warrap,Tonj South,,PANAKDIE PHCU,Panakdie PHCU,7.698090,28.770100,81057,15,PHCU,Functional,
1128,Warrap,Tonj South,,PAWEL PHCU,Pawel PHCU,7.563070,28.724350,81059,15,PHCU,Functional,
1126,Warrap,Tonj South,,THIET PHCC,Thiet PHCC,7.608180,28.810460,81060,14,PHCC,Functional,
1115,Warrap,Tonj South,,TONJ HOSPITAL,Tonj Hospital,7.276700,28.679840,81052,13,County Hospital,Functional,
1129,Warrap,Tonj South,,WANH ALEL PHCU,Wanh Alel PHCU,7.484150,28.848590,81056,15,PHCU,Functional,
1016,Warrap,Twic,,AJAK KUAC PHCC,Ajak Kuac PHCC,9.290880,28.709910,81010,14,PHCC,Functional,
1032,Warrap,Twic,,AJONG PHCU,Ajong PHCU,9.079100,28.343310,81021,15,PHCU,Functional,
1017,Warrap,Twic,,AKOC PHCC,Akoc PHCC,9.143660,28.021440,81018,14,PHCC,Functional,
1027,Warrap,Twic,,AKOK PHCC,Akok PHCC,9.068700,28.114430,81023,14,PHCC,Functional,
1035,Warrap,Twic,,ANYIEL PHCU,Anyiel PHCU,9.259940,28.538500,81006,15,PHCU,Functional,
1023,Warrap,Twic,,AWENG PHCC,Aweng PHCC,9.098780,28.559530,81002,14,PHCC,Functional,
1024,Warrap,Twic,,BOLYOM PHCU,Bolyom PHCU,9.109150,28.608510,81004,15,PHCU,,
1018,Warrap,Twic,,DHIAU AGAAL PHCU,Dhiau Agaal PHCU,9.167570,27.940240,81016,15,PHCU,Functional,
1030,Warrap,Twic,,MAGAK PHCC,Magak PHCC,8.896660,28.347310,81009,14,PHCC,Functional,
1026,Warrap,Twic,,MAJAK PAGAI PHCU,Majak Pagai PHCU,9.170190,28.226640,81022,15,PHCU,Functional,
1022,Warrap,Twic,,MAJOK NOON PHCC,Majok Noon PHCC,9.203290,28.589580,81001,14,PHCC,Functional,
1037,Warrap,Twic,,MALOU-HOL PHCU,Malou-Hol PHCU,9.134450,28.269070,81019,15,PHCU,Functional,
1021,Warrap,Twic,,MAPER PHCU,Maper PHCU,9.105370,28.497930,81003,15,PHCU,Functional,
1025,Warrap,Twic,,MARIAL MAPER PHCU,Marial Maper PHCU,9.169030,28.512940,81015,15,PHCU,Functional,
1033,Warrap,Twic,,MAYEN ABUN PHCC,Mayen Abun PHCC,9.162510,28.362250,81020,14,PHCC,Functional,
1015,Warrap,Twic,,MOLBANG PHCU,Molbang PHCU,9.252900,28.682950,81011,15,PHCU,Functional,
1036,Warrap,Twic,,MOTHER TERESA HOSPITAL,Mother Teresa Hospital,9.094880,28.424330,81007,13,County Hospital,,
1034,Warrap,Twic,,PANDIT PHCU,Pandit PHCU,9.005770,28.367940,81005,15,PHCU,Functional,
1028,Warrap,Twic,,PANNYOK PHCU,Pannyok PHCU,9.084830,28.206810,81024,15,PHCU,Functional,
1038,Warrap,Twic,,TITCOK PHCU,Titcok PHCU,8.944640,28.286870,81012,15,PHCU,Functional,
1020,Warrap,Twic,,TOCH NOON PHCU,Toch Noon PHCU,9.088580,27.984560,81014,15,PHCU,Functional,
1029,Warrap,Twic,,TUELE PHCU,Tuele PHCU,8.997184,28.211872,81025,15,PHCU,Functional,
1031,Warrap,Twic,,TURALEI PHCC,Turalei PHCC,9.095520,28.430200,81008,14,PHCC,Functional,
1039,Warrap,Twic,,WUNROK PHCC,Wunrok PHCC,8.992800,28.291560,81013,14,PHCC,Functional,
1019,Warrap,Twic,,YIIK THON PHCU,Yiik Thon PHCU,9.235830,28.053950,81017,15,PHCU,Functional,
963,Western Bahr el Ghazal,Wau,Bagari,ABUSHAKA PHCU,Abushaka PHCU,7.716870,27.833250,83049,15,PHCU,Functional,
984,Western Bahr el Ghazal,Jur River,Marial Bai,ACHONGCHONG PHCC,Achongchong PHCC,7.929340,28.174470,83063,14,PHCC,Functional,
956,Western Bahr el Ghazal,Jur River,Udici,ACHOT PHCU,Achot PHCU,7.708260,28.154460,83005,15,PHCU,Functional,
992,Western Bahr el Ghazal,Jur River,Kangi,AJOMGO PHCU,Ajomgo PHCU,8.073910,27.622080,83061,15,PHCU,Functional,
996,Western Bahr el Ghazal,Jur River,Kangi,ALELTHOUNY PHCU,Alelthouny PHCU,8.277670,27.855170,83059,15,PHCU,Functional,
911,Western Bahr el Ghazal,Jur River,Wau Bai,ANGUR PHCU,Angur PHCU,7.098830,28.514050,83056,15,PHCU,Functional,
979,Western Bahr el Ghazal,Jur River,Kuajena,ATIDO PHCU,Atido PHCU,7.852110,27.899650,83016,15,PHCU,Functional,
928,Western Bahr el Ghazal,Wau,Besselia,BAGGARI PHCU,Baggari PHCU,7.574750,27.889430,83077,15,PHCU,Functional,
987,Western Bahr el Ghazal,Jur River,Kuajena,BAR UROD PHCU,Bar Urod PHCU,7.960640,27.512290,83012,15,PHCU,Functional,
977,Western Bahr el Ghazal,Jur River,Kuajena,BARAKOL PHCU,Barakol PHCU,7.818540,27.757050,83017,15,PHCU,Functional,
968,Western Bahr el Ghazal,Jur River,Marial Bai,BARYAR PH CARE UNIT,Baryar Ph Care Unit,7.756320,27.965230,83064,15,PHCU,Functional,
942,Western Bahr el Ghazal,Wau,Wau South,BAZIA JEDID PHCC,Bazia Jedid PHCC,7.678690,27.994170,83101,14,PHCC,Functional,
972,Western Bahr el Ghazal,Wau,Bagari,BESSELIA PHCC,Besselia PHCC,7.766160,27.699690,83048,14,PHCC,Functional,
969,Western Bahr el Ghazal,Raja,Raga,BILI PHCU,Bili PHCU,7.760070,26.138070,83033,15,PHCU,,
945,Western Bahr el Ghazal,Raja,Raga,BONIO PHCU,Bonio PHCU,7.686800,26.323180,83035,15,PHCU,,
1000,Western Bahr el Ghazal,Raja,,BORO MEDINA PHCC,Boro Medina PHCC,8.464070,24.815830,83031,14,PHCC,Functional,
933,Western Bahr el Ghazal,Wau,Besselia,BRINGI PHCU,Bringi PHCU,7.627540,27.901990,83079,15,PHCU,Functional,
927,Western Bahr el Ghazal,Wau,Besselia,BUSSERY PRIMARY HC,Bussery Primary HC,7.564750,27.964320,83083,14,PHCC,Functional,
939,Western Bahr el Ghazal,Wau,Wau South,CANNING FACTORY PHCU,Canning Factory PHCU,7.657300,28.026930,83104,15,PHCU,Functional,
910,Western Bahr el Ghazal,Jur River,Wau Bai,CHONO PHCU,Chono PHCU,7.089660,28.374610,83054,15,PHCU,Functional,
1003,Western Bahr el Ghazal,Raja,,DEIMJALLAB PHCU,Deimjallab PHCU,8.481640,25.326760,83029,15,PHCU,Functional,
1010,Western Bahr el Ghazal,Raja,Ere,DELEBA PHCU,Deleba PHCU,8.789980,26.048380,83020,15,PHCU,Functional,
961,Western Bahr el Ghazal,Raja,Raga,DIEW ZUBIER PHCC,Diew Zubier PHCC,7.714580,26.195930,83034,15,PHCU,Functional,
955,Western Bahr el Ghazal,Jur River,Udici,E: BANK PHCC,E: Bank PHCC,7.707520,28.025150,83006,14,PHCC,Functional,
970,Western Bahr el Ghazal,Wau,Bagari,FANGO NUER PHCU,Fango Nuer PHCU,7.761100,27.264800,83043,15,PHCU,,
925,Western Bahr el Ghazal,Wau,Besselia,FARJALA PHCU,Farjala PHCU,7.525590,27.770500,83076,15,PHCU,Functional,
1011,Western Bahr el Ghazal,Raja,Ringi,GAMA PHCU,Gama PHCU,8.999440,25.562790,83039,15,PHCU,,
1008,Western Bahr el Ghazal,Raja,Ere,GETE RAJIEL,Gete Rajiel,8.539930,25.641260,83024,15,PHCU,,
985,Western Bahr el Ghazal,Jur River,Kuajena,GETTE PHCU,Gette PHCU,7.946170,27.846840,83013,15,PHCU,Functional,
914,Western Bahr el Ghazal,Wau,Kpaile,GIATAN PHCU,Giatan PHCU,7.270560,27.939490,83072,15,PHCU,Functional,
1009,Western Bahr el Ghazal,Raja,Ere,GOSINGA PHCU,Gosinga PHCU,8.653210,25.973760,83021,15,PHCU,,
966,Western Bahr el Ghazal,Wau,Wau North,GRINTI PHCC MILITARY,Grinti PHCC Military,7.737700,27.992880,83070,14,PHCC,,
962,Western Bahr el Ghazal,Wau,Wau North,HAI DINKA PHCC,Hai Dinka PHCC,7.714710,27.998800,83092,14,PHCC,Functional,
924,Western Bahr el Ghazal,Wau,Besselia,HALIMA PHCU,Halima PHCU,7.522930,27.923900,83081,15,PHCU,,
944,Western Bahr el Ghazal,Wau,Wau South,JEBEL KHEIR PHCC,Jebel Kheir PHCC,7.681870,27.984430,83099,14,PHCC,Functional,
950,Western Bahr el Ghazal,Wau,Wau South,JIU MILLITARY H.,Jiu Millitary H.,7.699060,27.995530,83102,96,Other,,
967,Western Bahr el Ghazal,Wau,Bagari,KABI PHCU,Kabi PHCU,7.750020,27.758200,83045,15,PHCU,Functional,
953,Western Bahr el Ghazal,Wau,Wau North,KALVARIO PHCU,Kalvario PHCU,7.703170,27.978170,83094,15,PHCU,,
993,Western Bahr el Ghazal,Jur River,Kangi,KANGI PHCU,Kangi PHCU,8.145230,27.658920,83060,15,PHCU,Functional,
986,Western Bahr el Ghazal,Jur River,Kuajena,KANYANGO PHCU,Kanyango PHCU,7.953590,27.673630,83014,15,PHCU,Functional,
916,Western Bahr el Ghazal,Jur River,Wau Bai,KAPARA PHCU CHURCH,Kapara PHCU Church,7.297850,28.541030,83055,15,PHCU,Non Functional,
997,Western Bahr el Ghazal,Wau,Besselia,KATTA PHCU,Katta PHCU,8.438157,25.000967,83030,15,PHCU,Functional,
976,Western Bahr el Ghazal,Wau,Bagari,KHORGANNA PHCU,Khorganna PHCU,7.788520,27.153130,83044,15,PHCU,Functional,
957,Western Bahr el Ghazal,Wau,,KORAJOR PHCU,Korajor PHCU,7.708300,26.848720,83002,15,PHCU,Functional,
912,Western Bahr el Ghazal,Wau,Kpaile,KPAILE/BAIZA PHCC,Kpaile/Baiza PHCC,7.107470,27.935350,83074,14,PHCC,Functional,
922,Western Bahr el Ghazal,Jur River,Wau Bai,KUAJENA PHCU,Kuajena PHCU,7.508040,28.269750,83051,15,PHCU,Functional,
974,Western Bahr el Ghazal,Jur River,Marial Bai,KUAM PHCU,Kuam PHCU,7.781210,28.026860,83066,15,PHCU,Functional,
998,Western Bahr el Ghazal,Raja,Ere,KUR MALANG PHCU,Kur Malang PHCU,8.440740,25.695750,83018,15,PHCU,,
958,Western Bahr el Ghazal,Raja,Raga,KUR SELIEK PHCU,Kur Seliek PHCU,7.709930,26.389720,83036,15,PHCU,,
1007,Western Bahr el Ghazal,Raja,Ere,KUR SHAMAM PHCU,Kur Shamam PHCU,8.534680,25.768550,83019,15,PHCU,,
964,Western Bahr el Ghazal,Raja,Raga,KURU PHCU,Kuru PHCU,7.718580,26.497020,83038,15,PHCU,Functional,
999,Western Bahr el Ghazal,Raja,Ere,LAMPA PHCU,Lampa PHCU,8.454360,25.686280,83022,15,PHCU,,
948,Western Bahr el Ghazal,Wau,Wau North,LOKOLOKO PHCC,Lokoloko PHCC,7.695510,27.975220,83093,14,PHCC,Functional,
988,Western Bahr el Ghazal,Jur River,Rocrocdong,MABIOR ABIEM PHCU,Mabior Abiem PHCU,8.005510,28.044240,83011,15,PHCU,Functional,
1013,Western Bahr el Ghazal,Raja,Ringi,MAGAWA PHCU,Magawa PHCU,9.291540,25.473770,83040,15,PHCU,,
994,Western Bahr el Ghazal,Raja,Raga,MAGAYAT PHCU,Magayat PHCU,8.223190,25.860010,83032,15,PHCU,,
913,Western Bahr el Ghazal,Wau,Kpaile,MAJU PHCU,Maju PHCU,7.170960,27.938510,83073,15,PHCU,Functional,
978,Western Bahr el Ghazal,Jur River,Rocrocdong,MALUIL PHCU,Maluil PHCU,7.823670,27.966380,83008,15,PHCU,Functional,
930,Western Bahr el Ghazal,Wau,Besselia,MAMOI PHCU,Mamoi PHCU,7.618930,27.978760,83082,15,PHCU,,
918,Western Bahr el Ghazal,Jur River,Wau Bai,MAPEL MILITARY PHCU,Mapel Military PHCU,7.314129,28.439378,83053,15,PHCU,Non Functional,
915,Western Bahr el Ghazal,Jur River,Wau Bai,MAPEL PHCC,Mapel PHCC,7.296000,28.439210,83052,14,PHCC,Functional,
947,Western Bahr el Ghazal,Wau,Wau South,MARAKAS JERAU PHCC,Marakas Jerau PHCC,7.694740,27.989010,83050,14,PHCC,,
973,Western Bahr el Ghazal,Jur River,Marial Bai,MARIAL AYIETH,Marial Ayieth,7.772150,27.996950,83065,15,PHCU,Functional,
981,Western Bahr el Ghazal,Jur River,Rocrocdong,MARIAL BAI MILITARY,Marial Bai Military,7.892490,27.977800,83009,15,PHCU,Functional,
980,Western Bahr el Ghazal,Jur River,Marial Bai,MARIAL BAI WAU PHCC,Marial Bai Wau PHCC,7.890630,27.978410,83067,14,PHCC,Functional,
1006,Western Bahr el Ghazal,Raja,Ere,MAYONGA PHCC,Mayonga PHCC,8.493250,25.669540,83025,14,PHCC,Functional,
923,Western Bahr el Ghazal,Jur River,Wau Bai,MBI PHCU,Mbi PHCU,7.518990,28.196230,83057,15,PHCU,,
959,Western Bahr el Ghazal,Wau,Bagari,MBORO PHCU,Mboro PHCU,7.713130,27.725360,83097,15,PHCU,Functional,
917,Western Bahr el Ghazal,Jur River,Wau Bai,MEDIL PHCU,Medil PHCU,7.308300,28.623450,83058,15,PHCU,Functional,
1002,Western Bahr el Ghazal,Raja,,MENAMBA B PHCU,Menamba B PHCU,8.474000,25.189970,83027,15,PHCU,Functional,
1004,Western Bahr el Ghazal,Raja,,MENAMBA PHCU,Menamba PHCU,8.484130,25.197230,83028,15,PHCU,Functional,
954,Western Bahr el Ghazal,Wau,Wau North,MUKTAH PHCC,Muktah PHCC,7.706660,27.994380,83096,14,PHCC,Functional,
940,Western Bahr el Ghazal,Wau,Besselia,NATABU PHCU,Natabu PHCU,7.661560,27.954990,83090,15,PHCU,Functional,
934,Western Bahr el Ghazal,Wau,Wau South,NATIONAL LEPROSY T.C,National Leprosy T.C,7.627760,28.023670,83100,17,Specialized Hospital,,
941,Western Bahr el Ghazal,Wau,Besselia,NDAKU PHCU,Ndaku PHCU,7.662420,27.725130,83091,15,PHCU,Functional,
929,Western Bahr el Ghazal,Wau,Besselia,NGESA PHCU,Ngesa PHCU,7.589785,27.750024,83089,15,PHCU,Functional,
937,Western Bahr el Ghazal,Wau,Bagari,NGLIMBO B PHCU,Nglimbo B PHCU,7.649950,27.879570,83069,15,PHCU,,
926,Western Bahr el Ghazal,Wau,Besselia,NGODAKALA PHCC,Ngodakala PHCC,7.546800,27.822000,83086,14,PHCC,Functional,
